TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
41842317574369655133640563357547785596922421794824957971710797935848088832326,1779093037325,1779093037833,1779093050675,,,1779093037955,1779093050675,13349
60237952910051109120415929692911669208585136382122740140156483497044008351514,1779093041541,1779093044648,1779093044852,,,,,3311
28958161921603767930748352409888490201584755971463861256324778300515557376508,1779093045778,1779093046539,1779093098322,,,1779093046742,1779093098322,52543
67979337303403932802533232946270248513213375735984533114817837387246629575460,1779093058893,1779093060494,1779093060743,,,,,1850
22932383696892653438611210397975378943451737368925673768797571744262073700139,1779093082078,1779093084626,1779093084875,,,,,2796
11932876244556309914220669809745836485105598820783730470344000535652286363,1779093272169,1779093274291,1779093274443,,,,,2273
6595444506656172660235754808876215339980395935744925049613752284093129605164,1779093274256,1779093275953,1779093276200,,,,,1944
25810153361687449780255794853928151096246483078088566437581201150681083487328,1779093035160,1779093037358,1779093037591,,,,,2431
88616370805433870526547789498089076625559972672815708352816317474199703843577,1779093047990,1779093048101,1779093102041,,,1779093048433,1779093102041,54050
75317589318245124310573610360947177276243478552320102654108870532577361541196,1779093047833,1779093050180,1779093050412,,,,,2579
84769337246274478058131148021255709906655357921834424585633521549753824185927,1779093061040,1779093062516,1779093158397,,,1779093062724,1779093158397,97356
108760321455836459972699179810163719027703434093148553487902610820101378661616,1779093077825,1779093080117,1779093080310,,,,,2484
63709481649297527611907691830613289752280586920727702026244890740504067628630,1779093056833,1779093059846,1779093059997,,,,,3164
104060499034436966569589342756664209070443901402422692031666862331518015830911,1779093063111,1779093066152,1779093066424,,,,,3312
58137743588529845883630363915780856368853672327845108825239452498830519184129,1779093071625,1779093074300,1779093074451,,,,,2826
40688894504374209585396771829884971555425511036342577400463063614991362789699,1779093276547,1779093278183,1779093278271,,,,,1724
14612348412541000309348200103415323269064288935951766570184685860974196399254,1779093033083,1779093034565,1779093036306,,,1779093034910,1779093036306,3223
74622737098801829305052273449145818667434056551894110309220564976679270357721,1779093039396,1779093042114,1779093042329,,,,,2933
16648803218700162453984327697677937315417165399354236604125821680939982218081,1779093056772,1779093058547,1779093058669,,,,,1896
71375511549296031423203918601235936422126770049998570191715412136646645943000,1779093061024,1779093062327,1779093062618,,,,,1594
104740591623556790855950524697155708242729433841774347847257728908532926103595,1779093065244,1779093065368,1779093182115,,,1779093065455,1779093182115,116870
84206866522070961128867505274123738261440070938178118105595708070866916743206,1779093073704,1779093076001,1779093076105,,,,,2401
