TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
68769147811811760485379438825064001735731877019696137017115929669233277506725,1778167218288,1778167224036,1778167224114,,,,,5825
79537963682247619555099593961489999985189372427722909851723915699681049089574,1778167227319,1778167232113,1778167232180,,,,,4860
107550756418283068667920175366687113517404862245556905696720433092867338077681,1778167227315,1778167232089,1778167232163,,,,,4848
112564317008948343066794631014604320897061912998759653567406333297393459477183,1778167254474,1778167258044,1778167258134,,,,,3659
78226904216590416314600599078390173794180911676127273796687017390010947153003,1778167363092,1778167368090,1778167368181,,,,,5088
35806141998965575855191014446963781101311606454781366913889361078279324205753,1778167372145,1778167376133,1778167376230,,,,,4085
83602329429147185704974322395971271671789340532708683609896982801048158585581,1778167435539,1778167436186,1778167440276,,,1778167436248,1778167440276,4737
115232746011199780512289863821259301825708369685151258435484216521047180422412,1778167200151,1778167204081,1778167204161,,,,,4010
49581733769984443813238201351622617737053506560685335397320272871489596345199,1778167272610,1778167276135,1778167276242,,,,,3632
104496594487054350076022937059729060567799711024163683866116717963573085681947,1778167345009,1778167350081,1778167350141,,,,,5132
28076499562697449673860379884018391248372760798017361593998804768870661517002,1778167408385,1778167418143,1778167418239,,,,,9853
50991951559992653790960496208201912466219655155295902496059248762483213445061,1778167417436,1778167426194,1778167426271,,,,,8834
62584383503958305071121897095571032265318003824925379745193048210318104339528,1778167444584,1778167446118,1778167448218,,,1778167446209,1778167448218,3634
33732887272773585850136578054335813107104560236928243557659923232282624094429,1778167444585,1778167448156,1778167454196,,,1778167448218,1778167454196,9610
22223022875028773905988540294299266289773745912156718465411205692734054752006,1778167236389,1778167238071,1778167240131,,,1778167238163,1778167240131,3741
115347184193649316822265244352978305979250975172586309656433254962604541182852,1778167372143,1778167376123,1778167376235,,,,,4091
94675071923435892540330221020732134900904851047110187327488028352855375751839,1778167399309,1778167402164,1778167402235,,,,,2926
99752125275190424782937674978478617835000967141887389333063117855075671263099,1778167399313,1778167404176,1778167404273,,,,,4959
76582456919130463088417858593385979320504343458130406440762042794381231910123,1778167462632,1778167464147,1778167466222,,,1778167464231,1778167466222,3589
113061698443361761192017923982139545825200911458667831936079264813873930954504,1778167200183,1778167208062,1778167208143,,,,,7959
12532428715568866843230062649638824224041249669204247203981793550430995335842,1778167272627,1778167280128,1778167280235,,,,,7607
19119572980597658344917470808331496079322857606992208225078416529230272393865,1778167408390,1778167410096,1778167412288,,,1778167410169,1778167412288,3897
4380270936676580036281077406057112024027489284231742624534583173928466125685,1778167426487,1778167436186,1778167436248,,,,,9760
112319902650992832027367100760557586788034578151620988842668699102194900822346,1778167453607,1778167458163,1778167458231,,,,,4623
47796872707518084183045951842509713904382903021702997421285131552595436588716,1778167227329,1778167228104,1778167232155,,,1778167228174,1778167232155,4826
94563065696391414272595106544626550506129027743106069553174147305387123606809,1778167227319,1778167232041,1778167232111,,,,,4791
38450639713711467839907656507511828479297877747394314980261537467663981441004,1778167245440,1778167252116,1778167252180,,,,,6740
76447016056228847372300875023133570678337936889553899725171047403337180746049,1778167281690,1778167290055,1778167290155,,,,,8465
26936444835702645366504627569140126958336520264549854441899579684736141555190,1778167345009,1778167348132,1778167348217,,,,,3208
8243350978298153161131587009141130677009215314729786261786604994024971472559,1778167381229,1778167388121,1778167388224,,,,,6995
96915025705640420976179779125973550895288209633802062732217744949264934457600,1778167408390,1778167410096,1778167412288,,,1778167410169,1778167412288,3897
27964548957732006739674790179959753523507035926000151448341002179872532557442,1778167426461,1778167432199,1778167432263,,,,,5802
70840217257862147097169405064575525802882125260567368447462236330363065693915,1778167227323,1778167234043,1778167234113,,,,,6790
14251666443111814182950413428541946393777318304688699707035113188343305550176,1778167254476,1778167258075,1778167258169,,,,,3692
148274446323169112912161106539962224408873075431983343955297403235231482823,1778167272630,1778167280049,1778167280115,,,,,7485
88240698142407435111600117550888780409242558213454107616067186105548922473536,1778167335977,1778167344090,1778167344179,,,,,8201
216466163563895861139143847499661421210957432538285277156932721112144699917,1778167363108,1778167368158,1778167368225,,,,,5116
33373990570805993327193898131241311425090440844316941204031860637597230016110,1778167372156,1778167378094,1778167378235,,,,,6079
